Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Ward,Parish,Introduced,Terminated,Altitude,Country,Last Updated,Quality,LSOA Code,LSOA Name
G61 3NT,Yes,55.923457,-4.324813,254829,672484,NS548724,"Bearsden North","",1980-01-01,,59,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008053,"Kilmardinny East - 04"
G61 3NU,Yes,55.923457,-4.323821,254891,672482,NS548724,"Bearsden North","",1980-01-01,,62,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008053,"Kilmardinny East - 04"
G61 3NW,Yes,55.927078,-4.320067,255139,672877,NS551728,"Bearsden North","",1980-01-01,,73,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008052,"Kilmardinny East - 03"
G61 3NX,Yes,55.925023,-4.326604,254723,672662,NS547726,"Bearsden North","",1980-01-01,,62,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008055,"Kilmardinny West - 02"
G61 3NY,Yes,55.925918,-4.325345,254805,672759,NS548727,"Bearsden North","",1980-01-01,,64,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008055,"Kilmardinny West - 02"
G61 3NZ,Yes,55.92606,-4.326378,254741,672777,NS547727,"Bearsden North","",1980-01-01,,61,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008055,"Kilmardinny West - 02"
G61 3PA,Yes,55.924539,-4.327007,254696,672609,NS546726,"Bearsden North","",1980-01-01,,60,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008055,"Kilmardinny West - 02"
G61 3PB,Yes,55.927032,-4.326308,254749,672885,NS547728,"Bearsden North","",1980-01-01,,61,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008055,"Kilmardinny West - 02"
G61 3PD,Yes,55.926689,-4.327376,254681,672849,NS546728,"Bearsden North","",1980-01-01,,62,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008055,"Kilmardinny West - 02"
G61 3PE,No,55.924517,-4.322892,254953,672598,NS549725,"Bearsden North","",1992-07-01,1997-06-01,79,Scotland,2021-11-12,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",S01008052,"Kilmardinny East - 03"
G61 3PG,Yes,55.922347,-4.31836,255228,672347,NS552723,"Bearsden North","",1996-12-01,,45,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008053,"Kilmardinny East - 04"
G61 3PJ,Yes,55.920996,-4.328987,254559,672219,NS545722,"Bearsden North","",2002-10-01,,60,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008054,"Kilmardinny West - 01"
G61 3PL,Yes,55.920895,-4.326708,254701,672203,NS547722,"Bearsden North","",1980-01-01,,58,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008054,"Kilmardinny West - 01"
G61 3PN,Yes,55.92209,-4.330093,254494,672343,NS544723,"Bearsden North","",1980-01-01,,64,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008054,"Kilmardinny West - 01"
G61 3PP,Yes,55.922376,-4.324444,254848,672363,NS548723,"Bearsden North","",1980-01-01,,52,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008053,"Kilmardinny East - 04"
G61 3PR,Yes,55.922547,-4.324935,254818,672383,NS548723,"Bearsden North","",1980-01-01,,52,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008053,"Kilmardinny East - 04"
G61 3PS,Yes,55.922817,-4.322486,254972,672408,NS549724,"Bearsden North","",1980-01-01,,59,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008053,"Kilmardinny East - 04"
G61 3PT,Yes,55.923231,-4.320574,255093,672450,NS550724,"Bearsden North","",1980-01-01,,62,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008052,"Kilmardinny East - 03"
G61 3PU,Yes,55.922649,-4.319499,255158,672383,NS551723,"Bearsden North","",1980-01-01,,54,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008053,"Kilmardinny East - 04"
G61 3PW,Yes,55.921869,-4.326688,254706,672311,NS547723,"Bearsden North","",1980-01-01,,57,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008054,"Kilmardinny West - 01"
G61 3PX,Yes,55.921665,-4.320672,255081,672276,NS550722,"Bearsden North","",1980-01-01,,53,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008053,"Kilmardinny East - 04"
G61 3PY,Yes,55.922229,-4.320786,255076,672339,NS550723,"Bearsden North","",1980-01-01,,57,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008053,"Kilmardinny East - 04"
G61 3PZ,Yes,55.922158,-4.32219,254988,672334,NS549723,"Bearsden North","",1980-01-01,,57,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008053,"Kilmardinny East - 04"
G61 3QA,Yes,55.922488,-4.323282,254921,672373,NS549723,"Bearsden North","",1980-01-01,,56,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008053,"Kilmardinny East - 04"
G61 3QB,Yes,55.92201,-4.323382,254913,672320,NS549723,"Bearsden North","",1980-01-01,,53,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008053,"Kilmardinny East - 04"
G61 3QD,Yes,55.921474,-4.322229,254983,672258,NS549722,"Bearsden North","",1980-01-01,,52,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008053,"Kilmardinny East - 04"
G61 3QE,Yes,55.921525,-4.323369,254912,672266,NS549722,"Bearsden North","",1980-01-01,,51,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008053,"Kilmardinny East - 04"
G61 3QF,Yes,55.92197,-4.324548,254840,672318,NS548723,"Bearsden North","",1980-01-01,,51,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008053,"Kilmardinny East - 04"
G61 3QG,Yes,55.921559,-4.324427,254846,672272,NS548722,"Bearsden North","",1980-01-01,,51,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008053,"Kilmardinny East - 04"
G61 3QH,Yes,55.921315,-4.321628,255020,672239,NS550722,"Bearsden North","",1980-01-01,,51,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008053,"Kilmardinny East - 04"
G61 3QJ,Yes,55.921898,-4.321182,255050,672303,NS550723,"Bearsden North","",1980-01-01,,56,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008053,"Kilmardinny East - 04"
G61 3QL,Yes,55.920693,-4.320423,255093,672167,NS550721,"Bearsden North","",1994-09-01,,46,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008053,"Kilmardinny East - 04"
G61 3QQ,Yes,55.920908,-4.322389,254971,672195,NS549721,"Bearsden North","",1980-01-01,,48,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008053,"Kilmardinny East - 04"
G61 3QT,Yes,55.91969,-4.334512,254209,672085,NS542720,"Bearsden South","",1980-01-01,,61,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008066,"South Castlehill and Thorn - 04"
G61 3QZ,No,55.926971,-4.328129,254635,672882,NS546728,"Bearsden North","",1992-07-01,2000-06-01,66,Scotland,2021-11-12,"Postcode sector mean (mainly PO Boxes)",S01008055,"Kilmardinny West - 02"
G61 3RA,Yes,55.919818,-4.33375,254257,672098,NS542720,"Bearsden North","",1980-01-01,,59,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008054,"Kilmardinny West - 01"
G61 3RB,Yes,55.920313,-4.333877,254251,672153,NS542721,"Bearsden North","",1980-01-01,,59,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008054,"Kilmardinny West - 01"
G61 3RD,Yes,55.921277,-4.334719,254202,672262,NS542722,"Bearsden North","",1980-01-01,,61,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008054,"Kilmardinny West - 01"
G61 3RE,Yes,55.920945,-4.334522,254213,672225,NS542722,"Bearsden North","",1980-01-01,,60,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008054,"Kilmardinny West - 01"
G61 3RF,No,55.920984,-4.333884,254253,672228,NS542722,"Bearsden North","",1994-02-01,1995-02-01,60,Scotland,2021-11-12,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",S01008054,"Kilmardinny West - 01"
G61 3RG,Yes,55.920906,-4.333255,254292,672218,NS542722,"Bearsden North","",1980-01-01,,59,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008054,"Kilmardinny West - 01"
G61 3RH,Yes,55.922285,-4.336509,254094,672378,NS540723,"Bearsden North","",1980-01-01,,66,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008054,"Kilmardinny West - 01"
G61 3RJ,Yes,55.92225,-4.33553,254155,672372,NS541723,"Bearsden North","",1980-01-01,,65,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008054,"Kilmardinny West - 01"
G61 3RL,Yes,55.922909,-4.337617,254027,672450,NS540724,"Bearsden North","",1980-01-01,,69,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008054,"Kilmardinny West - 01"
G61 3RN,Yes,55.923606,-4.337468,254039,672527,NS540725,"Bearsden North","",1980-01-01,,70,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008054,"Kilmardinny West - 01"
G61 3RP,Yes,55.92435,-4.338857,253955,672613,NS539726,"Bearsden North","",1980-01-01,,73,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008066,"South Castlehill and Thorn - 04"
G61 3RQ,Yes,55.922196,-4.333509,254281,672362,NS542723,"Bearsden North","",1980-01-01,,63,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008054,"Kilmardinny West - 01"
G61 3RR,Yes,55.925434,-4.342973,253702,672742,NS537727,"Bearsden North","",1980-01-01,,77,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008065,"South Castlehill and Thorn - 03"
G61 3RS,Yes,55.92805,-4.341353,253813,673030,NS538730,"Bearsden North","",1980-01-01,,86,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008056,"Kilmardinny West - 03"
G61 3RT,Yes,55.921314,-4.332769,254324,672262,NS543722,"Bearsden North","",1987-06-01,,60,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008054,"Kilmardinny West - 01"
G61 3RU,Yes,55.920394,-4.333418,254280,672161,NS542721,"Bearsden North","",1990-09-01,,58,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008054,"Kilmardinny West - 01"
G61 3RW,Yes,55.925733,-4.340813,253838,672771,NS538727,"Bearsden North","",1980-01-01,,79,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008056,"Kilmardinny West - 03"
G61 3RX,Yes,55.92912,-4.343723,253669,673154,NS536731,"Bearsden North","",2012-12-01,,95,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008061,"North Castlehill and Thorn - 04"
G61 3RY,Yes,55.928585,-4.344108,253643,673095,NS536730,"Bearsden North","",2013-03-01,,90,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008061,"North Castlehill and Thorn - 04"
G61 3RZ,Yes,55.927768,-4.344539,253613,673005,NS536730,"Bearsden North","",2014-12-01,,84,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008061,"North Castlehill and Thorn - 04"
G61 3SA,No,55.926036,-4.338558,253980,672800,NS539727,"Bearsden North","",1980-01-01,1995-12-01,85,Scotland,2021-11-12,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",S01008056,"Kilmardinny West - 03"
G61 3SB,No,55.92605,-4.338303,253996,672801,NS539728,"Bearsden North","",1980-01-01,2005-03-01,85,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008056,"Kilmardinny West - 03"
G61 3SD,Yes,55.936242,-4.336084,254173,673930,NS541739,"Bearsden North","",1980-01-01,,81,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008033,"West Clober and Mains Estate - 01"
G61 3SE,Yes,55.934504,-4.344321,253652,673754,NS536737,"Bearsden North","",1980-01-01,,86,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008060,"North Castlehill and Thorn - 03"
G61 3SF,Yes,55.927878,-4.343969,253649,673016,NS536730,"Bearsden North","",2009-08-01,,83,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008061,"North Castlehill and Thorn - 04"
G61 3SG,Yes,55.924809,-4.337892,254017,672662,NS540726,"Bearsden North","",1980-01-01,,76,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008056,"Kilmardinny West - 03"
G61 3SH,Yes,55.919893,-4.332634,254327,672104,NS543721,"Bearsden North","",1980-01-01,,58,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008054,"Kilmardinny West - 01"
G61 3SJ,Yes,55.92021,-4.333021,254304,672140,NS543721,"Bearsden North","",1980-01-01,,58,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008054,"Kilmardinny West - 01"
G61 3SL,Yes,55.919926,-4.333292,254286,672109,NS542721,"Bearsden North","",1980-01-01,,58,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008054,"Kilmardinny West - 01"
G61 3SN,Yes,55.926757,-4.341291,253812,672886,NS538728,"Bearsden North","",1994-02-01,,89,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008056,"Kilmardinny West - 03"
G61 3SR,Yes,55.92225,-4.332201,254363,672365,NS543723,"Bearsden North","",1980-01-01,,64,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008054,"Kilmardinny West - 01"
G61 3SS,Yes,55.923336,-4.335115,254185,672492,NS541724,"Bearsden North","",1980-01-01,,68,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008054,"Kilmardinny West - 01"
G61 3ST,No,55.927425,-4.32694,254711,672930,NS547729,"Bearsden North","",1980-01-01,2008-08-01,66,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008055,"Kilmardinny West - 02"
G61 3SU,No,55.926445,-4.331235,254439,672830,NS544728,"Bearsden North","",1980-01-01,2009-09-01,63,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008055,"Kilmardinny West - 02"
G61 3SW,Yes,55.922145,-4.332882,254320,672355,NS543723,"Bearsden North","",1980-01-01,,63,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008054,"Kilmardinny West - 01"
G61 3TA,No,55.931108,-4.317523,255313,673320,NS553733,"Bearsden North","",1980-01-01,2000-09-01,52,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008051,"Kilmardinny East - 02"
G61 3TD,No,55.923015,-4.317728,255270,672420,NS552724,"Bearsden North","",1986-06-01,1992-07-01,43,Scotland,2021-11-12,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",S01008053,"Kilmardinny East - 04"
